Real_Input,Imag_Input,Real_FFT_Output,Imag_FFT_Output
-0.94868,0.94868,-0.81744,0.84144
-0.94868,0.31623,-0.89081,0.26583
0.31623,-0.94868,0.22982,-0.99517
0.94868,-0.94868,1.012,-0.92192
0.94868,0.94868,0.92043,1.0345
-0.31623,0.31623,-0.28212,0.32202
0.94868,-0.94868,0.88508,-0.9478
0.94868,0.31623,0.97744,0.22682
0.94868,-0.31623,0.91913,-0.23138
0.94868,-0.94868,0.79777,-1.0211
0.94868,0.31623,0.93315,0.32616
0.31623,0.94868,0.40009,0.9641
-0.31623,-0.94868,-0.25413,-0.80045
-0.31623,0.31623,-0.39209,0.29493
-0.94868,0.94868,-0.97488,1.0171
0.94868,-0.94868,0.99366,-0.82563
0.94868,-0.31623,0.98339,-0.37355
0.94868,0.94868,0.8689,1.0038
-0.31623,-0.31623,-0.36392,-0.22252
0.31623,0.94868,0.40668,0.8798
0.94868,0.31623,0.95361,0.25885
0.94868,-0.94868,0.94086,-0.82588
0.94868,-0.94868,0.9993,-0.82496
0.94868,0.94868,1.0682,0.84815
-0.31623,-0.94868,-0.28326,-0.91033
-0.31623,0.31623,-0.24986,0.31207
-0.94868,0.31623,-1.0377,0.28829
0.94868,0.31623,0.92384,0.27008
-0.31623,-0.94868,-0.3223,-0.91641
0.31623,-0.31623,0.33426,-0.4281
-0.31623,0.31623,-0.24586,0.32324
0.94868,-0.31623,1.0644,-0.29482
0.31623,0.31623,0.31018,0.43604
0.31623,-0.31623,0.35074,-0.29279
-0.31623,0.94868,-0.4005,0.97553
0.31623,-0.31623,0.37455,-0.19459
-0.94868,-0.31623,-0.99812,-0.31766
-0.31623,-0.31623,-0.23235,-0.49424
0.94868,0.94868,0.94087,0.94414
0.31623,-0.94868,0.26563,-0.85333
-0.94868,-0.31623,-0.91985,-0.32495
-0.31623,-0.31623,-0.28863,-0.24432
0.94868,0.94868,0.91891,0.91136
-0.94868,-0.31623,-0.87542,-0.30076
-0.94868,0.31623,-0.95301,0.31712
0.31623,-0.94868,0.25046,-0.87722
0.94868,-0.94868,0.94177,-0.83178
-0.31623,0.31623,-0.26132,0.26668
-0.31623,-0.94868,-0.16707,-1.025
-0.94868,-0.94868,-0.88172,-0.88754
-0.31623,0.94868,-0.33422,0.96111
-0.94868,-0.31623,-0.89429,-0.36531
-0.94868,-0.94868,-0.97614,-0.85023
-0.94868,-0.94868,-0.94333,-0.9542
0.31623,-0.31623,0.32704,-0.38812
-0.31623,0.94868,-0.42535,0.96195
-0.94868,-0.31623,-0.94083,-0.32234
-0.94868,-0.31623,-0.94579,-0.41929
-0.31623,0.94868,-0.25359,0.80884
-0.94868,-0.94868,-0.98391,-0.94247
0.94868,0.31623,0.94107,0.22947
0.31623,0.31623,0.35594,0.3046
-0.31623,0.31623,-0.33734,0.30323
0.94868,-0.94868,0.93903,-0.94555
-0.94868,0.94868,-0.92606,1.0604
0.31623,0.31623,0.26097,0.29835
0.94868,-0.31623,0.81809,-0.19619
-0.94868,0.31623,-0.93679,0.30182
0.94868,-0.31623,1.1194,-0.092864
0.31623,0.31623,0.37723,0.34896
0.31623,-0.31623,0.36878,-0.38857
0.94868,0.31623,1.0627,0.34223
-0.94868,-0.94868,-0.9075,-1.1181
0.31623,-0.94868,0.37344,-0.96317
0.94868,0.94868,0.94712,0.93377
0.31623,-0.94868,0.30624,-0.86282
-0.94868,-0.94868,-0.92812,-1.1317
0.94868,0.94868,1.0817,0.82966
-0.94868,0.94868,-0.99434,0.93467
-0.31623,0.94868,-0.43433,0.90669
-0.94868,-0.31623,-0.94709,-0.30053
-0.31623,-0.94868,-0.30341,-0.86717
0.94868,-0.94868,1.0144,-1.0174
-0.31623,-0.31623,-0.32577,-0.36866
-0.94868,-0.94868,-0.90676,-1.0329
-0.94868,0.94868,-0.97675,1.0152
0.94868,-0.94868,0.77432,-0.80443
-0.94868,0.31623,-1.0517,0.46008
0.94868,-0.94868,0.88203,-0.91675
0.31623,-0.31623,0.38954,-0.22875
0.31623,0.94868,0.31128,0.89757
-0.31623,0.94868,-0.33011,0.92497
0.31623,0.31623,0.32024,0.38594
0.94868,-0.94868,0.94919,-1.0284
0.94868,0.94868,0.99272,1.0523
-0.31623,0.31623,-0.32318,0.22332
0.94868,0.94868,0.86045,0.8469
0.31623,0.94868,0.48237,0.94537
0.94868,0.31623,1.0267,0.17958
-0.94868,0.31623,-1.0573,0.43403
-0.94868,0.94868,-0.8425,0.85945
-0.31623,0.94868,-0.36054,1.0124
-0.94868,0.94868,-0.96566,0.89751
0.31623,0.94868,0.28036,1.0724
-0.31623,0.94868,-0.30613,0.99128
0.94868,0.94868,0.84255,1.0188
0.94868,0.31623,0.96232,0.25219
0.31623,-0.31623,0.35168,-0.36773
-0.31623,-0.94868,-0.3557,-0.97269
0.94868,-0.31623,1.0478,-0.32508
-0.31623,0.31623,-0.52697,0.34865
-0.94868,-0.31623,-0.96049,-0.21722
0.94868,0.31623,0.99643,0.39306
0.94868,0.31623,0.92,0.23154
-0.31623,-0.31623,-0.36639,-0.29311
-0.94868,0.31623,-0.95889,0.33159
0.31623,0.31623,0.34434,0.25542
-0.94868,0.94868,-0.91888,0.87234
0.31623,-0.94868,0.33653,-0.90411
-0.94868,0.94868,-0.95564,0.91612
0.94868,0.94868,0.96383,0.97102
0.94868,-0.31623,0.93117,-0.23911
0.31623,0.31623,0.22354,0.3339
0.31623,-0.94868,0.3277,-0.83185
-0.31623,-0.94868,-0.33867,-0.96457
0.94868,0.94868,0.99166,0.96153
0.31623,0.31623,0.35705,0.39028
-0.31623,0.94868,-0.37735,0.99979
-0.31623,0.94868,-0.43284,0.97074
-0.31623,0.94868,-0.30936,1.0353
-0.31623,-0.94868,-0.21049,-0.95098
0.31623,-0.94868,0.30861,-1.0549
-0.94868,0.31623,-0.99058,0.22327
-0.31623,-0.94868,-0.31836,-1.1071
0.94868,0.31623,0.93398,0.42027
-0.94868,-0.94868,-1.027,-0.89133
-0.94868,0.94868,-0.96663,1.0286
0.31623,0.31623,0.3472,0.2243
0.94868,0.31623,0.91412,0.38395
-0.31623,-0.31623,-0.36555,-0.31049
0.94868,0.31623,1.12,0.33169
0.94868,0.94868,0.87718,0.93915
0.31623,0.94868,0.39444,0.92838
0.94868,0.31623,0.8868,0.28453
0.31623,-0.94868,0.31382,-0.95197
-0.31623,-0.94868,-0.43919,-1.0465
0.31623,0.94868,0.18566,0.93046
-0.31623,-0.94868,-0.33944,-0.82106
-0.94868,-0.31623,-0.87107,-0.4012
0.31623,0.94868,0.32224,0.9366
0.31623,0.94868,0.32852,0.93915
0.94868,-0.94868,0.89681,-0.95712
-0.94868,-0.31623,-0.98147,-0.42129
0.31623,-0.31623,0.22173,-0.41311
-0.94868,0.31623,-0.97338,0.32123
0.31623,-0.31623,0.40333,-0.27883
-0.31623,0.94868,-0.32892,1.0566
0.94868,0.94868,1.0178,0.92728
0.94868,-0.94868,0.99406,-0.93166
0.31623,-0.31623,0.35262,-0.40328
-0.31623,0.94868,-0.35852,0.90869
-0.94868,-0.94868,-0.98811,-1.1247
-0.94868,0.31623,-0.85346,0.16009
0.31623,0.31623,0.40758,0.26392
0.31623,0.31623,0.28253,0.46156
-0.31623,-0.31623,-0.20214,-0.28452
0.94868,-0.31623,0.94394,-0.24467
-0.31623,0.31623,-0.3531,0.39234
-0.31623,0.94868,-0.28839,0.93519
-0.31623,0.31623,-0.27359,0.19913
0.31623,0.94868,0.40116,0.96524
0.31623,-0.31623,0.2301,-0.31699
0.94868,0.94868,0.85926,0.87969
-0.31623,0.94868,-0.2705,1.0522
-0.31623,0.31623,-0.34957,0.19744
0.31623,0.94868,0.34913,0.97834
0.31623,0.94868,0.41043,0.93231
0.94868,0.31623,0.95255,0.1729
-0.31623,0.94868,-0.3226,0.86779
0.94868,0.94868,0.96756,1.0313
-0.94868,0.31623,-0.96788,0.18129
0.31623,-0.31623,0.27669,-0.40303
0.94868,0.94868,0.90349,0.88407
0.31623,0.94868,0.28658,0.95064
0.94868,-0.94868,0.92165,-1.0802
-0.31623,0.94868,-0.33846,1.0033
0.94868,0.31623,0.97592,0.16683
-0.94868,0.94868,-0.93882,0.94732
-0.94868,0.31623,-0.9155,0.34807
0.94868,0.31623,0.97302,0.29223
-0.31623,0.94868,-0.31898,0.95559
-0.94868,-0.31623,-1.1648,-0.28518
-0.31623,0.31623,-0.27795,0.36641
-0.94868,-0.94868,-0.96155,-0.94277
0.31623,0.94868,0.29732,0.98322
-0.94868,-0.94868,-0.90142,-0.98369
0.31623,-0.31623,0.2804,-0.35945
0.31623,0.31623,0.22493,0.26346
0.94868,0.31623,0.87684,0.39942
0.31623,0.31623,0.40109,0.41837
0.94868,-0.94868,1.0046,-1.0065
-0.31623,0.31623,-0.3259,0.26664
-0.31623,0.31623,-0.2695,0.29703
-0.94868,-0.94868,-0.94232,-1.004
-0.31623,-0.31623,-0.47277,-0.36208
0.94868,-0.31623,0.93831,-0.35472
0.94868,0.31623,0.92055,0.36314
0.94868,0.94868,0.91595,0.94961
0.31623,-0.94868,0.23104,-0.98328
-0.31623,-0.31623,-0.3903,-0.45663
0.94868,-0.31623,0.86578,-0.37433
-0.31623,0.31623,-0.38442,0.37449
-0.31623,0.94868,-0.25448,0.95213
0.94868,-0.94868,0.93353,-0.9635
-0.94868,-0.94868,-1.0487,-1.0399
-0.94868,0.94868,-0.98259,0.95997
0.31623,-0.94868,0.32273,-0.92161
-0.94868,-0.94868,-0.88357,-0.93575
-0.31623,0.94868,-0.28329,0.93158
0.94868,-0.31623,0.92168,-0.45352
0.31623,-0.94868,0.22932,-1.0449
0.31623,-0.31623,0.35481,-0.24424
-0.31623,0.94868,-0.35312,0.96441
0.94868,0.94868,1.0624,0.86258
0.94868,0.94868,0.94352,1.0352
0.31623,-0.94868,0.26798,-0.9558
0.31623,0.94868,0.28166,0.91864
-0.31623,-0.31623,-0.30304,-0.24656
-0.31623,0.31623,-0.41933,0.24703
-0.94868,-0.31623,-0.84526,-0.36115
0.94868,-0.94868,1.0405,-0.94016
0.31623,0.94868,0.3057,0.78386
0.31623,0.31623,0.29649,0.26758
-0.94868,0.31623,-0.83913,0.30902
0.94868,-0.94868,0.95329,-0.9483
-0.31623,0.31623,-0.26578,0.18194
-0.31623,-0.31623,-0.40366,-0.37038
-0.94868,0.94868,-0.8697,0.78696
-0.94868,-0.94868,-0.96718,-1.0001
0.31623,0.94868,0.27562,0.95452
-0.94868,-0.31623,-0.95875,-0.26181
-0.94868,-0.94868,-0.98475,-1.0344
0.94868,-0.31623,0.90048,-0.41323
-0.94868,0.31623,-0.9544,0.31372
-0.94868,0.94868,-1.0028,0.86188
-0.31623,-0.31623,-0.32834,-0.29327
-0.94868,0.31623,-0.86196,0.27477
0.31623,0.94868,0.38799,1.0115
-0.31623,-0.31623,-0.37855,-0.38804
-0.94868,0.94868,-0.97934,0.91111
-0.94868,0.94868,-0.94103,0.83617
0.31623,0.31623,0.35951,0.4175
0.31623,0.94868,0.4019,0.88255
-0.94868,0.31623,-0.98697,0.28996
-0.94868,0.94868,-1.0207,0.91439
-0.94868,-0.31623,-1.0757,-0.35538
-0.31623,0.94868,-0.36184,0.89364
0.94868,-0.31623,0.9135,-0.32547
-0.94868,-0.31623,-0.85,-0.28783
-0.31623,0.31623,-0.2107,0.39778
0.94868,0.94868,0.91426,1.0043
0.94868,-0.94868,0.94654,-0.89727
-0.31623,0.31623,-0.1414,0.44365
-0.31623,-0.94868,-0.30196,-0.9307
-0.31623,-0.31623,-0.29608,-0.33832
-0.94868,0.94868,-1.0352,0.80273
0.31623,0.94868,0.17271,0.809
-0.94868,-0.31623,-0.77759,-0.35254
0.31623,-0.94868,0.32331,-1.0181
-0.31623,0.94868,-0.29893,1.0753
-0.94868,-0.31623,-0.92072,-0.17219
-0.94868,-0.31623,-0.89664,-0.29564
0.31623,-0.31623,0.35531,-0.33941
-0.94868,-0.31623,-0.92225,-0.37754
0.31623,-0.31623,0.25182,-0.23639
0.94868,-0.94868,0.9283,-0.9841
-0.94868,0.31623,-0.95359,0.18189
-0.31623,0.94868,-0.19044,0.87766
-0.94868,0.31623,-0.89433,0.3937
-0.31623,0.31623,-0.35834,0.28828
0.94868,0.31623,0.96741,0.37502
0.94868,-0.94868,0.94485,-0.97021
-0.94868,-0.94868,-1.0787,-0.84028
-0.31623,0.31623,-0.30214,0.31142
-0.31623,0.94868,-0.43426,0.96698
0.31623,-0.94868,0.32612,-1.0204
0.94868,-0.31623,0.89792,-0.2403
0.94868,0.94868,0.90743,0.9175
0.31623,-0.94868,0.066155,-1.0033
0.94868,0.94868,0.82312,1.0448
0.31623,0.31623,0.22304,0.3054
-0.94868,0.31623,-0.85342,0.26022
0.31623,0.31623,0.21767,0.33575
0.31623,-0.94868,0.29126,-0.90144
-0.94868,0.31623,-0.9259,0.26192
0.31623,-0.94868,0.30118,-1.0309
0.94868,0.31623,0.95249,0.3135
0.31623,-0.31623,0.27181,-0.15414
0.94868,-0.31623,0.81034,-0.40792
-0.94868,0.31623,-0.95774,0.30084
-0.94868,0.94868,-0.89368,0.93721
-0.31623,-0.94868,-0.33849,-0.84685
-0.94868,0.31623,-0.87656,0.3434
-0.31623,0.31623,-0.20054,0.23229
-0.94868,-0.94868,-1.0464,-0.82441
-0.94868,-0.31623,-0.90836,-0.31362
-0.31623,0.94868,-0.19636,0.96996
-0.94868,0.94868,-0.92113,0.84683
0.31623,0.31623,0.43876,0.41241
0.31623,0.94868,0.37631,0.81269
0.31623,-0.31623,0.29443,-0.31508
-0.94868,-0.31623,-0.88384,-0.12859
-0.94868,0.94868,-0.954,0.9258
-0.94868,0.31623,-0.87817,0.45414
0.94868,0.94868,0.95619,1.0093
-0.94868,0.94868,-0.9162,0.97689
-0.31623,-0.31623,-0.24321,-0.37395
-0.94868,0.31623,-0.99769,0.36567
-0.94868,-0.31623,-1.0419,-0.2659
0.31623,-0.31623,0.33171,-0.37042
-0.94868,-0.31623,-0.99458,-0.30989
-0.94868,0.31623,-0.97802,0.25487
-0.94868,0.31623,-0.94742,0.34314
-0.94868,-0.94868,-0.95014,-1.1874
0.94868,-0.31623,0.94369,-0.3084
0.31623,-0.31623,0.29806,-0.33189
0.31623,-0.31623,0.28987,-0.39178
0.94868,0.94868,0.90939,1.1099
-0.31623,0.94868,-0.21395,1.025
-0.94868,0.31623,-0.9261,0.29895
-0.94868,-0.31623,-0.98428,-0.49472
-0.94868,-0.94868,-0.8568,-0.8281
-0.31623,0.31623,-0.34534,0.37643
-0.94868,0.31623,-0.96175,0.34768
0.94868,0.31623,0.99024,0.2976
0.94868,0.94868,0.88881,0.92487
0.94868,-0.31623,0.84789,-0.41159
0.31623,-0.94868,0.32679,-0.86954
-0.94868,0.31623,-0.86396,0.24264
-0.31623,0.94868,-0.35741,0.82569
-0.94868,-0.94868,-0.88095,-0.82953
-0.94868,0.94868,-0.92211,1.0523
-0.94868,-0.94868,-0.97626,-0.90025
-0.31623,0.31623,-0.23921,0.2892
-0.94868,-0.31623,-1.0061,-0.29196
0.94868,-0.31623,1.0115,-0.22901
-0.31623,-0.94868,-0.31478,-0.87774
-0.94868,0.94868,-0.98332,0.99504
-0.31623,0.31623,-0.28085,0.34675
-0.94868,0.31623,-0.83932,0.32782
-0.31623,0.94868,-0.28275,0.97695
-0.31623,0.31623,-0.26743,0.31837
-0.94868,-0.94868,-0.92811,-0.95904
-0.31623,0.94868,-0.3098,0.93975
-0.94868,-0.94868,-0.92484,-1.1099
0.94868,0.94868,0.86769,0.88036
0.94868,0.31623,0.83964,0.26814
-0.31623,0.94868,-0.3907,0.95595
-0.31623,0.94868,-0.34437,0.98601
-0.94868,0.94868,-0.97424,0.90029
-0.94868,-0.31623,-0.89954,-0.43087
-0.94868,0.31623,-0.95735,0.24664
0.94868,0.94868,1.0235,0.89857
-0.94868,-0.31623,-0.92918,-0.43682
-0.94868,0.94868,-0.83446,0.96836
-0.31623,0.94868,-0.23963,0.94787
0.31623,-0.31623,0.27357,-0.2412
-0.94868,0.31623,-0.99326,0.22977
0.94868,0.31623,0.89614,0.36696
-0.31623,-0.94868,-0.22,-0.86935
-0.94868,0.94868,-0.86543,1.0979
0.94868,0.31623,1.0208,0.31583
-0.94868,0.31623,-0.8892,0.35691
-0.94868,-0.31623,-1.0233,-0.28367
0.31623,0.94868,0.23219,0.98264
0.31623,0.94868,0.23897,0.87469
0.31623,-0.31623,0.27087,-0.14216
0.94868,-0.31623,0.92703,-0.34478
0.31623,0.94868,0.20125,0.90736
0.94868,0.31623,0.89776,0.39043
0.31623,0.31623,0.33613,0.33403
0.31623,-0.94868,0.45269,-0.92412
0.31623,0.94868,0.37709,1.1177
0.94868,-0.94868,0.89262,-0.92668
0.31623,0.31623,0.25931,0.2405
-0.31623,0.31623,-0.27013,0.36999
0.31623,-0.31623,0.21185,-0.27747
0.31623,0.31623,0.30214,0.32089
0.94868,-0.94868,1.0366,-0.94187
-0.31623,0.31623,-0.2218,0.34627
-0.94868,0.94868,-1.0486,0.82294
0.94868,0.31623,0.831,0.37902
-0.31623,-0.31623,-0.38093,-0.29933
-0.31623,-0.94868,-0.44021,-0.95543
-0.31623,-0.31623,-0.41796,-0.32926
0.94868,-0.94868,0.88859,-1.0094
-0.94868,0.94868,-0.89563,0.86771
-0.31623,-0.94868,-0.25565,-0.95439
0.31623,0.94868,0.32116,0.878
0.94868,-0.94868,0.90135,-0.99278
-0.94868,0.31623,-0.973,0.22016
0.94868,0.31623,0.93082,0.44191
0.31623,0.31623,0.38034,0.27898
0.94868,-0.31623,1.0222,-0.24756
-0.31623,-0.94868,-0.35869,-0.92016
-0.31623,0.31623,-0.3213,0.31296
0.31623,0.94868,0.20517,0.95524
0.94868,-0.31623,1.0074,-0.29339
0.31623,0.94868,0.2936,1.0082
0.94868,-0.31623,0.92824,-0.2107
-0.94868,0.31623,-1.108,0.30353
-0.94868,-0.94868,-0.92165,-0.9468
-0.31623,-0.94868,-0.35406,-0.85285
0.94868,-0.31623,0.96902,-0.37517
-0.31623,0.31623,-0.26904,0.17917
-0.31623,-0.31623,-0.28111,-0.33085
0.94868,0.31623,0.95805,0.38366
0.31623,-0.31623,0.48492,-0.31017
-0.31623,0.31623,-0.28439,0.31819
-0.31623,0.94868,-0.3322,0.85694
-0.94868,0.94868,-1.0389,0.88832
-0.31623,-0.94868,-0.2545,-0.81753
-0.31623,-0.94868,-0.41937,-0.87871
-0.94868,-0.94868,-0.86868,-1.0115
0.94868,0.31623,0.9231,0.25435
-0.94868,0.31623,-0.89483,0.3179
-0.31623,-0.94868,-0.33764,-1.0709
0.94868,-0.31623,0.98255,-0.28774
-0.94868,0.94868,-1.0053,1.016
0.31623,-0.94868,0.25719,-0.87673
-0.31623,-0.94868,-0.29331,-0.93425
0.94868,0.31623,0.92114,0.41357
-0.94868,0.94868,-0.80204,1.1207
0.31623,0.31623,0.28111,0.41032
0.31623,-0.31623,0.32287,-0.37694
0.94868,0.31623,0.87412,0.19248
0.31623,0.94868,0.48347,0.90953
-0.31623,0.94868,-0.34496,1.0024
-0.31623,0.31623,-0.34852,0.32375
-0.31623,0.31623,-0.17588,0.26938
-0.94868,0.94868,-0.88292,0.94349
-0.31623,0.94868,-0.45796,0.99618
-0.31623,0.94868,-0.14703,0.99983
-0.94868,-0.31623,-0.92817,-0.24979
-0.31623,-0.94868,-0.27543,-0.91152
-0.94868,0.31623,-0.99476,0.31657
-0.31623,-0.31623,-0.45186,-0.33187
0.94868,-0.31623,0.79313,-0.30866
-0.94868,-0.94868,-0.8217,-1.0133
-0.31623,-0.31623,-0.45163,-0.39765
0.94868,-0.31623,1.0717,-0.30694
0.31623,-0.94868,0.39459,-0.94787
0.31623,-0.94868,0.33697,-0.93202
-0.94868,0.94868,-0.80382,0.97516
-0.31623,0.31623,-0.37494,0.21286
0.94868,-0.31623,0.9678,-0.47552
-0.31623,0.31623,-0.23212,0.10932
0.94868,-0.31623,0.94898,-0.35096
-0.94868,0.31623,-0.85627,0.34248
0.31623,-0.31623,0.34338,-0.369
-0.94868,0.94868,-1.0389,0.94467
-0.94868,-0.94868,-0.96467,-0.89392
0.31623,-0.31623,0.30463,-0.26808
-0.94868,-0.94868,-1.0465,-0.93874
-0.94868,0.31623,-1.0239,0.25511
-0.31623,0.94868,-0.37438,1.0202
0.94868,-0.94868,0.905,-1.0241
0.94868,0.31623,1.0309,0.19664
-0.94868,0.31623,-0.9388,0.30261
-0.31623,-0.31623,-0.26451,-0.34886
0.94868,-0.31623,0.90747,-0.36509
0.94868,0.94868,1.0385,0.94721
0.31623,0.31623,0.30385,0.28517
0.94868,-0.31623,0.87983,-0.38322
0.94868,0.31623,1.0054,0.35833
-0.31623,-0.31623,-0.32894,-0.30648
-0.94868,-0.94868,-0.96042,-0.92375
-0.94868,-0.94868,-0.97015,-1.041
-0.31623,-0.31623,-0.26519,-0.24688
-0.94868,0.31623,-0.87005,0.28832
0.94868,0.31623,0.94772,0.33668
-0.31623,0.31623,-0.3357,0.32642
0.31623,0.94868,0.2314,0.87042
-0.94868,-0.31623,-0.92186,-0.30475
0.31623,-0.31623,0.35017,-0.43286
-0.94868,-0.94868,-0.95205,-0.90378
0.31623,0.31623,0.30737,0.34241
0.94868,0.94868,0.87818,0.795
-0.31623,-0.31623,-0.29816,-0.31108
0.94868,0.94868,0.97846,0.99649
0.94868,-0.31623,0.94674,-0.24802
-0.31623,-0.94868,-0.32206,-0.93794
0.94868,0.94868,0.91339,1.0374
0.31623,-0.94868,0.35151,-0.82342
-0.31623,-0.94868,-0.35849,-1.0481
-0.94868,-0.31623,-0.97334,-0.42556
-0.94868,0.94868,-0.93733,0.93897
0.31623,0.31623,0.34327,0.33459
-0.31623,0.94868,-0.30618,0.85923
0.31623,0.94868,0.29725,1.0522
0.94868,0.94868,0.99133,0.96841
0.94868,0.31623,1.0172,0.33986
-0.94868,-0.94868,-0.99182,-0.93885
0.31623,-0.94868,0.31271,-0.98206
-0.31623,-0.31623,-0.34994,-0.42577
0.31623,0.31623,0.35871,0.29489
0.94868,-0.94868,1.1272,-0.93929
0.31623,0.31623,0.36001,0.23321
-0.31623,0.31623,-0.40819,0.39597
-0.94868,-0.31623,-0.99487,-0.4598
-0.31623,0.31623,-0.2559,0.35989
0.94868,-0.31623,1.0006,-0.44022
0.94868,0.94868,0.931,0.90107
-0.94868,0.31623,-0.92192,0.32043
-0.31623,-0.94868,-0.18414,-1.0077
0.31623,-0.94868,0.22369,-1.0242
-0.31623,0.94868,-0.39022,1.0362
0.31623,0.31623,0.39015,0.33241
-0.31623,0.94868,-0.31512,0.81051
-0.94868,-0.31623,-0.91503,-0.21691
0.94868,-0.94868,0.96005,-0.98776
-0.94868,-0.31623,-0.88402,-0.41245
-0.31623,-0.31623,-0.28906,-0.18175
0.94868,0.31623,1.0779,0.26882
-0.31623,-0.31623,-0.2483,-0.38076
0.31623,0.31623,0.32697,0.39217
-0.94868,-0.31623,-0.92574,-0.38304
0.94868,-0.31623,0.99851,-0.22809
-0.94868,0.94868,-0.98625,1.1124
-0.94868,0.94868,-0.97613,0.98213
-0.94868,0.31623,-0.84851,0.36958
0.31623,0.94868,0.31235,1.003
0.31623,-0.31623,0.32531,-0.36674
-0.94868,-0.94868,-0.9821,-0.93178
-0.94868,0.94868,-0.89926,0.99575
-0.94868,0.31623,-0.99626,0.29847
-0.31623,-0.31623,-0.33784,-0.36283
0.94868,0.31623,0.92414,0.41173
-0.94868,0.94868,-0.87079,0.93747
-0.31623,0.94868,-0.36157,0.98331
-0.94868,-0.31623,-0.88279,-0.28081
0.31623,0.94868,0.34993,0.96368
-0.94868,0.31623,-0.99076,0.19066
-0.31623,-0.94868,-0.29379,-1.0616
0.94868,-0.94868,0.97926,-0.97002
-0.94868,0.31623,-1.0282,0.31942
0.31623,-0.31623,0.3488,-0.27183
0.31623,0.31623,0.22249,0.39788
-0.31623,-0.94868,-0.27454,-1.0144
0.31623,0.94868,0.39335,0.90447
-0.94868,0.94868,-0.94647,0.85987
-0.31623,0.31623,-0.35447,0.42093
0.31623,-0.94868,0.34614,-0.9461
-0.94868,-0.31623,-0.90092,-0.32796
0.94868,-0.31623,1.0126,-0.29638
-0.94868,0.94868,-0.87382,0.93782
0.94868,0.94868,0.85952,0.93917
0.94868,0.94868,0.96376,0.88804
0.94868,0.94868,0.92165,1.0031
-0.31623,0.31623,-0.29078,0.30055
-0.31623,0.94868,-0.40204,0.94431
-0.94868,0.31623,-0.8316,0.36509
0.31623,-0.31623,0.26411,-0.22255
0.94868,-0.94868,0.92293,-0.96077
-0.31623,0.94868,-0.35723,0.90022
-0.31623,-0.31623,-0.25895,-0.42753
0.94868,-0.94868,0.79324,-0.95112
0.94868,-0.31623,0.9241,-0.17958
-0.31623,-0.94868,-0.37268,-0.90417
-0.94868,0.31623,-0.97047,0.3818
-0.94868,-0.94868,-0.95426,-0.98726
0.31623,-0.94868,0.20944,-0.75879
0.94868,0.31623,0.9498,0.37344
0.94868,-0.94868,1.018,-0.94868
-0.94868,0.94868,-0.9256,1.0375
0.94868,-0.94868,0.91757,-0.98455
0.31623,0.94868,0.37247,0.90183
-0.31623,0.94868,-0.29551,0.93677
0.31623,-0.94868,0.32815,-0.92459
0.94868,0.31623,0.91933,0.26362
-0.94868,-0.94868,-0.96769,-0.92818
-0.31623,-0.31623,-0.24255,-0.41182
0.31623,-0.94868,0.35965,-0.93642
-0.94868,-0.31623,-0.91604,-0.22386
-0.94868,0.31623,-0.93792,0.37822
0.31623,-0.94868,0.28069,-0.83667
0.31623,0.31623,0.34189,0.27266
-0.94868,0.94868,-0.8541,0.97066
0.94868,-0.31623,0.98089,-0.37673
0.94868,-0.94868,0.85548,-0.94827
0.31623,0.31623,0.19372,0.36523
0.94868,0.94868,0.83145,0.97745
-0.31623,0.94868,-0.34584,1.0263
0.31623,0.94868,0.37309,1
0.31623,0.94868,0.32515,0.93214
-0.31623,0.31623,-0.17486,0.24296
0.94868,-0.94868,0.88847,-0.83488
-0.94868,-0.31623,-1.0363,-0.39631
0.31623,-0.94868,0.25692,-1.0176
0.31623,0.94868,0.3819,1.0351
-0.94868,-0.31623,-0.9836,-0.42897
0.31623,-0.31623,0.37952,-0.34778
0.31623,-0.94868,0.21865,-0.9412
-0.31623,-0.94868,-0.32491,-0.9882
0.31623,0.94868,0.36494,0.98147
-0.31623,-0.31623,-0.32487,-0.27147
0.94868,0.31623,0.94147,0.41269
0.94868,0.94868,1.0286,1.0627
0.94868,0.31623,0.91168,0.2336
0.31623,0.94868,0.23313,0.96388
0.31623,0.94868,0.23204,0.96686
0.94868,-0.94868,0.93368,-0.94972
-0.94868,0.31623,-0.95537,0.20605
0.31623,-0.94868,0.3712,-1.0104
0.94868,0.31623,0.95133,0.24888
-0.31623,0.31623,-0.26092,0.30361
0.94868,-0.94868,0.99524,-0.95416
-0.31623,0.94868,-0.17164,0.98663
-0.94868,-0.31623,-0.70575,-0.23126
0.94868,-0.31623,0.86268,-0.30596
0.94868,0.94868,0.81923,0.97507
0.94868,0.31623,1.0342,0.39237
0.94868,0.31623,0.81707,0.17902
0.31623,0.31623,0.28438,0.33458
0.31623,0.31623,0.35884,0.26638
0.31623,-0.94868,0.45718,-0.99961
0.31623,0.31623,0.28516,0.33925
-0.31623,-0.94868,-0.26449,-1.0299
0.94868,0.31623,1.0181,0.24376
-0.94868,0.31623,-1.0174,0.20285
-0.94868,0.31623,-1.0269,0.43182
-0.94868,-0.94868,-0.9275,-0.88958
0.94868,-0.94868,1.0187,-0.98819
0.94868,0.94868,1.0261,0.89584
-0.94868,-0.31623,-0.94315,-0.31036
0.94868,-0.31623,0.9105,-0.39954
0.31623,0.31623,0.27142,0.32694
-0.94868,0.31623,-0.8444,0.29908
